ID_Cliente,Cancelado,Genero,Adulto_Mayor,En_Pareja,Personas_a_Cargo,Meses_Permanencia,Servicio_Telefonico,Multiples_Lineas,Tipo_Internet,Seguridad_Online,Respaldo_Nube,Proteccion_Dispositivo,Soporte_Tecnico,TV_Streaming,Peliculas_Streaming,Tipo_Contrato,Factura_Digital,Metodo_Pago,Cargo_Mensual,Cargo_Total,cuentas_diarias
9200-NLNPD,0,Male,0,1,0,56,0,0,DSL,No,No,1,1,1,1,One year,1,Bank transfer (automatic),54.05,2959.8,54.7604070305273
9206-GVPEQ,1,Male,0,1,0,13,0,0,DSL,Yes,No,0,1,1,1,Month-to-month,1,Electronic check,54.45,706.85,12.981634527089073
9207-ZPANB,0,Male,0,0,0,37,1,1,DSL,Yes,Yes,1,1,0,0,One year,0,Electronic check,67.45,2443.3,36.2238695329874
9208-OLGAQ,0,Female,1,0,0,18,1,0,Fiber optic,No,No,1,0,0,1,Month-to-month,1,Electronic check,84.95,1443.65,16.9941141848146
9209-NWPGU,0,Male,0,0,0,44,1,0,DSL,Yes,No,0,1,1,0,One year,0,Electronic check,65.4,2774.55,42.424311926605505
9210-IAHGH,1,Female,0,0,0,7,1,0,DSL,No,No,0,1,1,1,Month-to-month,1,Credit card (automatic),70.75,450.8,6.371731448763251
9214-EKVXR,0,Female,0,0,0,1,1,0,DSL,No,No,0,0,0,0,Month-to-month,1,Mailed check,44.0,44.0,1.0
9218-TUMIQ,0,Female,0,1,1,62,1,0,Fiber optic,No,Yes,1,0,1,1,Month-to-month,1,Electronic check,100.15,6283.3,62.73889166250624
9220-CXRSC,0,Female,0,1,1,69,1,1,DSL,Yes,No,0,1,0,0,Two year,0,Credit card (automatic),61.4,4059.85,66.12133550488599
9220-ZNKJI,0,Female,1,1,0,55,1,0,Fiber optic,No,No,1,1,1,0,Two year,0,Credit card (automatic),88.8,4805.3,54.11373873873874
9221-OTIVJ,1,Female,1,0,0,14,1,1,Fiber optic,No,Yes,1,0,1,1,Month-to-month,1,Electronic check,104.85,1531.4,14.605627086313783
9223-UCPVT,1,Female,0,0,0,1,1,0,Fiber optic,No,No,1,0,1,1,Month-to-month,0,Electronic check,94.4,94.4,1.0
9224-VTYID,0,Male,0,1,1,47,1,1,DSL,Yes,Yes,1,1,1,1,Two year,1,Mailed check,90.5,4318.35,47.716574585635364
9225-BZLNZ,0,Male,0,1,0,72,1,1,DSL,Yes,Yes,1,0,1,1,Two year,1,Electronic check,85.25,6083.1,71.35601173020528
9227-LUNBG,1,Female,0,0,0,1,0,0,DSL,No,No,0,0,0,0,Month-to-month,0,Electronic check,24.6,24.6,1.0
9227-UAQFT,0,Male,0,0,0,16,1,0,No,No,No,0,0,0,0,Two year,0,Mailed check,19.75,284.35,14.39746835443038
9227-YBAXE,0,Female,0,1,1,65,1,1,DSL,Yes,Yes,0,1,1,1,Two year,1,Bank transfer (automatic),82.5,5215.1,63.21333333333334
9228-KNQVN,0,Female,0,1,0,59,1,1,Fiber optic,Yes,Yes,1,1,0,1,One year,1,Credit card (automatic),107.0,6152.3,57.498130841121494
9229-RQABD,0,Male,0,0,0,18,1,1,No,No,No,0,0,0,0,One year,0,Mailed check,23.75,424.5,17.873684210526317
9231-ZJYAM,1,Female,1,0,0,4,1,0,Fiber optic,No,No,0,0,1,0,Month-to-month,1,Electronic check,78.85,292.8,3.7133798351299943
9233-PSYHO,0,Female,1,0,0,45,1,1,Fiber optic,No,No,1,0,1,1,One year,1,Bank transfer (automatic),100.15,4459.8,44.53120319520719
9236-NDUCW,0,Female,0,0,0,21,0,0,DSL,Yes,No,0,1,0,0,Two year,0,Mailed check,35.1,770.4,21.94871794871795
9237-HQITU,1,Female,0,0,0,2,1,0,Fiber optic,No,No,0,0,0,0,Month-to-month,1,Electronic check,70.7,151.65,2.144978783592645
9239-GZHZE,0,Female,0,1,0,72,1,1,Fiber optic,Yes,Yes,1,1,1,1,Two year,1,Credit card (automatic),113.65,8124.2,71.4843818741751
9239-YGYBO,0,Female,0,1,1,13,1,0,DSL,Yes,No,0,1,0,0,One year,0,Bank transfer (automatic),54.15,701.05,12.946445060018467
9239-ZBZZV,1,Female,0,0,0,6,0,0,DSL,No,No,1,0,1,1,Month-to-month,1,Electronic check,47.95,305.1,6.362877997914494
9242-TKFSV,0,Male,0,1,1,72,0,0,DSL,Yes,Yes,1,1,1,1,Two year,1,Credit card (automatic),65.1,4754.3,73.03072196620585
9243-TUYBL,0,Male,1,1,0,28,1,1,Fiber optic,No,Yes,0,1,1,1,Month-to-month,1,Electronic check,105.8,2998.0,28.336483931947072
9244-ZVAPM,0,Male,0,0,0,1,1,0,DSL,No,No,0,0,0,0,Month-to-month,0,Mailed check,45.6,45.6,1.0
9248-OJYKK,1,Male,1,0,0,1,1,1,Fiber optic,No,No,0,0,0,0,Month-to-month,1,Electronic check,76.45,76.45,1.0
9249-FXSCK,1,Female,0,0,0,52,1,1,Fiber optic,Yes,Yes,0,1,1,1,One year,1,Credit card (automatic),111.25,5916.45,53.18157303370786
9250-WYPLL,1,Female,0,0,0,5,1,1,Fiber optic,No,No,0,0,0,0,Month-to-month,0,Electronic check,75.55,413.65,5.475181998676373
9251-AWQGT,0,Female,0,1,1,48,1,0,No,No,No,0,0,0,0,Two year,0,Mailed check,20.0,935.9,46.795
9251-WNSOD,0,Female,0,1,0,67,1,1,DSL,Yes,Yes,1,0,0,1,One year,0,Mailed check,75.1,5064.45,67.43608521970707
9253-QXKBE,1,Male,1,1,0,29,1,1,Fiber optic,No,No,0,0,1,1,Month-to-month,1,Electronic check,94.45,2653.65,28.095817893065114
9253-VIFJQ,0,Male,0,1,0,65,1,1,DSL,Yes,Yes,1,0,0,0,One year,0,Credit card (automatic),67.05,4309.55,64.27367636092468
9254-RBFON,1,Female,0,1,1,17,1,0,Fiber optic,No,No,1,1,1,1,One year,0,Bank transfer (automatic),98.6,1704.95,17.291582150101423
9256-JTBNZ,0,Female,0,0,0,11,1,0,No,No,No,0,0,0,0,Month-to-month,0,Bank transfer (automatic),20.3,246.3,12.133004926108374
9257-AZMTZ,0,Female,0,1,1,52,1,0,No,No,No,0,0,0,0,Two year,0,Bank transfer (automatic),20.1,1078.75,53.66915422885572
9258-CNWAC,0,Female,0,1,1,71,1,1,Fiber optic,Yes,Yes,1,1,1,1,Two year,0,Credit card (automatic),113.65,8166.8,71.85921689397271
9259-PACGQ,1,Female,0,1,0,34,1,1,DSL,Yes,Yes,0,1,0,0,Month-to-month,0,Electronic check,62.65,2274.9,36.31125299281724
9261-WDCAF,0,Male,0,0,0,3,1,0,DSL,No,No,0,0,0,1,Month-to-month,0,Mailed check,54.65,189.1,3.4602012808783167
9269-CQOOL,1,Male,0,0,1,3,1,0,DSL,No,No,0,0,1,0,Month-to-month,1,Credit card (automatic),54.7,169.45,3.0978062157221204
9272-LSVYH,0,Male,0,0,0,10,1,0,Fiber optic,No,No,0,0,0,0,Month-to-month,0,Mailed check,70.15,735.5,10.484675694939416
9274-CNFMO,1,Male,1,1,0,4,1,1,Fiber optic,No,No,0,0,0,0,Month-to-month,0,Electronic check,74.95,308.7,4.118745830553702
9274-UARKJ,0,Female,0,0,0,15,1,0,Fiber optic,No,Yes,0,0,1,0,Month-to-month,1,Bank transfer (automatic),83.2,1130.0,13.581730769230768
9277-JOOMO,0,Female,0,0,0,3,1,1,No,No,No,0,0,0,0,Month-to-month,0,Mailed check,24.6,86.35,3.510162601626016
9278-VZKCD,0,Female,1,1,0,52,1,1,Fiber optic,Yes,Yes,1,0,1,1,Month-to-month,1,Electronic check,109.1,5647.95,51.768560953253896
9279-CJEOJ,0,Female,1,0,0,21,1,1,Fiber optic,No,No,0,0,1,1,Month-to-month,1,Bank transfer (automatic),95.4,2025.1,21.22746331236897
9281-CEDRU,0,Female,0,1,0,68,1,0,DSL,No,Yes,0,1,1,0,Two year,0,Bank transfer (automatic),64.1,4326.25,67.49219968798752
9281-OFDMF,0,Male,1,0,0,39,1,1,Fiber optic,No,Yes,0,0,0,1,Month-to-month,0,Electronic check,90.7,3413.25,37.632304299889746
9281-PKKZE,0,Female,0,1,0,46,0,0,DSL,No,No,0,0,1,1,Month-to-month,1,Electronic check,43.95,2007.85,45.684869169510804
9282-IZGQK,1,Female,0,0,0,1,1,1,Fiber optic,No,No,0,0,0,1,Month-to-month,1,Electronic check,85.0,85.0,1.0
9283-LZQOH,1,Male,0,1,1,13,1,1,Fiber optic,No,No,0,0,0,0,Month-to-month,1,Credit card (automatic),74.4,896.75,12.053091397849462
9286-BHDQG,0,Male,0,1,1,72,0,0,DSL,Yes,Yes,1,1,0,0,Two year,0,Credit card (automatic),45.25,3139.8,69.38784530386741
9286-DOJGF,1,Female,1,1,0,38,1,1,Fiber optic,No,No,0,0,0,0,Month-to-month,1,Bank transfer (automatic),74.95,2869.85,38.2901934623082
9289-LBQVU,0,Male,0,1,0,64,1,1,DSL,No,Yes,0,1,0,1,One year,1,Mailed check,70.15,4480.7,63.87312900926585
9290-SHCMB,0,Female,1,0,0,13,1,0,Fiber optic,No,No,1,0,1,1,Month-to-month,1,Electronic check,96.85,1235.55,12.757356737222509
9294-TDIPC,0,Male,0,0,1,5,1,0,No,No,No,0,0,0,0,Month-to-month,0,Mailed check,20.2,83.75,4.146039603960396
9297-EONCV,0,Female,0,0,0,72,1,1,DSL,Yes,Yes,1,1,1,1,Two year,1,Bank transfer (automatic),91.35,6697.2,73.3136288998358
9297-FVVDH,0,Female,0,1,1,57,1,1,DSL,Yes,No,1,1,1,1,Two year,1,Electronic check,84.5,4845.4,57.34201183431952
9298-WGMRW,0,Female,0,1,0,72,1,1,Fiber optic,Yes,Yes,1,1,1,1,Two year,1,Bank transfer (automatic),115.5,8312.75,71.97186147186147
9300-AGZNL,1,Male,1,0,0,1,1,1,Fiber optic,No,No,0,0,1,1,Month-to-month,1,Electronic check,94.0,94.0,1.0
9300-RENDD,1,Male,0,0,0,1,1,0,Fiber optic,No,No,0,0,1,0,Month-to-month,1,Electronic check,79.95,79.95,1.0
9305-CDSKC,1,Female,0,0,0,8,1,1,Fiber optic,No,No,1,0,1,1,Month-to-month,1,Electronic check,99.65,820.5,8.233818364274962
9306-CPCBC,1,Female,0,0,0,3,1,1,Fiber optic,No,No,0,0,0,0,Month-to-month,1,Electronic check,74.25,210.3,2.8323232323232324
9308-ANMVE,0,Male,0,0,1,47,1,0,DSL,Yes,Yes,0,0,0,0,Month-to-month,1,Electronic check,55.3,2654.05,47.993670886075954
9309-BZGNT,0,Male,1,1,0,69,0,0,DSL,No,No,1,0,0,0,One year,1,Credit card (automatic),29.8,2134.3,71.62080536912752
9313-CDOGY,0,Male,0,1,1,38,1,0,No,No,No,0,0,0,0,Month-to-month,0,Electronic check,19.6,717.3,36.596938775510196
9313-QOLTZ,0,Male,0,0,0,26,1,0,No,No,No,0,0,0,0,Month-to-month,0,Mailed check,20.9,518.3,24.799043062200955
9314-IJWSQ,0,Female,0,1,1,14,1,1,Fiber optic,No,No,0,0,1,0,Month-to-month,1,Electronic check,84.8,1203.9,14.196933962264152
9314-QDMDW,0,Male,0,0,0,11,1,0,DSL,No,Yes,0,0,1,0,One year,1,Electronic check,61.25,729.95,11.917551020408164
9317-WZPGV,1,Female,1,0,0,2,1,0,Fiber optic,No,No,0,0,0,1,Month-to-month,1,Bank transfer (automatic),79.75,159.4,1.9987460815047022
9318-NKNFC,1,Male,0,0,0,1,1,0,No,No,No,0,0,0,0,Month-to-month,1,Mailed check,18.85,18.85,1.0
9323-HGFWY,0,Female,0,1,0,27,1,0,Fiber optic,Yes,No,0,1,1,1,One year,1,Credit card (automatic),101.9,2681.15,26.311579980372915
9327-QSDED,0,Male,0,0,0,8,1,0,DSL,No,No,0,0,0,0,Month-to-month,0,Mailed check,43.55,335.4,7.701492537313433
9330-DHBFL,0,Female,0,1,1,23,1,0,DSL,Yes,Yes,1,1,0,0,One year,1,Mailed check,66.25,1533.8,23.151698113207548
9330-IJWIO,1,Female,0,0,0,13,1,1,Fiber optic,Yes,No,0,0,1,1,Month-to-month,1,Electronic check,100.35,1358.85,13.541106128550075
9330-VOFSZ,0,Female,0,1,0,60,1,1,Fiber optic,No,Yes,1,1,1,1,Two year,1,Credit card (automatic),110.8,6640.7,59.93411552346571
9332-GYWLO,0,Female,0,1,1,6,1,0,DSL,No,No,0,0,1,0,Month-to-month,0,Electronic check,54.85,355.1,6.474020054694622
9334-GWGOW,0,Male,1,1,0,7,1,1,Fiber optic,No,No,0,0,0,0,Month-to-month,1,Electronic check,74.85,485.25,6.482965931863728
9337-SRRNI,0,Male,0,0,1,66,1,1,No,No,No,0,0,0,0,Two year,1,Credit card (automatic),25.3,1673.8,66.15810276679842
9339-FIIJL,0,Male,0,1,0,72,1,1,DSL,No,Yes,1,1,1,1,Two year,0,Bank transfer (automatic),85.95,6151.9,71.57533449680047
9342-VNIMQ,0,Male,0,0,0,33,1,1,DSL,No,Yes,0,0,0,0,Month-to-month,1,Bank transfer (automatic),54.65,1665.2,30.470265324794145
9347-AERRL,0,Male,0,1,0,23,1,0,No,No,No,0,0,0,0,One year,0,Credit card (automatic),19.3,486.2,25.191709844559583
9348-ROUAI,0,Female,0,1,1,59,1,1,DSL,Yes,Yes,1,1,1,1,Two year,0,Credit card (automatic),90.3,5194.05,57.51993355481728
9348-YVOMK,0,Male,0,0,0,4,1,0,DSL,No,No,0,0,0,0,Month-to-month,1,Credit card (automatic),44.8,176.2,3.9330357142857144
9350-VLHMB,0,Male,0,1,1,67,1,1,Fiber optic,No,Yes,0,0,0,1,Month-to-month,1,Bank transfer (automatic),89.55,6373.1,71.1680625348967
9350-ZXYJC,0,Female,0,0,0,4,1,1,No,No,No,0,0,0,0,Two year,1,Credit card (automatic),25.3,116.95,4.622529644268774
9351-HXDMR,0,Male,0,1,0,72,1,1,Fiber optic,Yes,No,1,1,1,1,Two year,1,Credit card (automatic),110.9,8240.85,74.30883678990081
9351-LZYGF,0,Female,0,1,0,42,1,1,DSL,Yes,Yes,0,1,0,0,Month-to-month,1,Credit card (automatic),66.4,2727.8,41.08132530120482
9355-NPPFS,0,Female,1,0,0,26,1,0,Fiber optic,No,No,0,0,0,1,Month-to-month,1,Electronic check,78.8,2006.1,25.458121827411166
9356-AXGMP,0,Male,0,1,0,38,1,1,Fiber optic,Yes,No,1,1,1,1,One year,1,Electronic check,110.7,4428.6,40.00542005420054
9357-UJRUN,0,Male,0,1,0,24,1,1,DSL,Yes,No,0,1,0,0,One year,1,Electronic check,58.35,1346.9,23.08311910882605
9359-JANWS,0,Female,0,1,0,65,1,0,DSL,Yes,No,1,1,0,0,Two year,0,Credit card (automatic),58.9,3857.1,65.4855687606112
9359-UGBTK,0,Female,0,0,0,67,1,0,DSL,Yes,No,1,1,0,1,One year,1,Bank transfer (automatic),72.35,4991.5,68.99101589495508
9360-AHGNL,1,Female,1,1,0,43,1,1,Fiber optic,Yes,No,1,1,1,1,One year,1,Mailed check,109.55,4830.25,44.09173893199453
9360-OMDZZ,0,Male,0,0,0,24,1,1,Fiber optic,No,No,0,0,1,1,Month-to-month,1,Electronic check,94.1,2322.85,24.684909670563233
9361-YNQWJ,0,Female,0,0,0,64,1,1,No,No,No,0,0,0,0,One year,1,Bank transfer (automatic),24.4,1601.2,65.62295081967214
9362-MWODR,0,Female,0,0,1,40,1,0,DSL,Yes,No,0,1,1,0,Month-to-month,1,Credit card (automatic),64.1,2460.35,38.38299531981279
9364-HVJRK,0,Male,0,0,0,8,1,0,DSL,No,No,0,0,0,0,Month-to-month,1,Mailed check,45.15,438.4,9.709856035437431
9364-YKUVW,0,Male,0,0,0,15,1,0,No,No,No,0,0,0,0,Month-to-month,1,Mailed check,19.8,309.4,15.626262626262625
9365-CSLBQ,0,Male,0,0,1,71,1,1,No,No,No,0,0,0,0,Two year,0,Mailed check,24.35,1654.6,67.95071868583162
9365-SRSZE,0,Male,1,1,0,27,1,0,Fiber optic,No,No,0,0,0,0,Month-to-month,1,Electronic check,70.55,1943.9,27.553508150248053
9366-PGOCJ,0,Male,0,0,0,57,1,0,DSL,No,Yes,0,1,0,0,One year,1,Mailed check,54.65,3134.7,57.35956084172003
9367-OIUXP,0,Male,0,0,0,4,1,0,No,No,No,0,0,0,0,Month-to-month,0,Mailed check,20.7,73.05,3.528985507246377
9367-TCUYN,0,Female,0,0,0,12,1,0,No,No,No,0,0,0,0,Month-to-month,0,Mailed check,20.1,223.6,11.124378109452735
9367-WXLCH,1,Male,0,0,0,8,1,1,Fiber optic,No,No,0,0,0,1,Month-to-month,0,Bank transfer (automatic),84.5,662.65,7.842011834319527
9369-XFEHK,1,Female,1,1,0,33,1,1,Fiber optic,No,Yes,0,0,0,0,Month-to-month,1,Bank transfer (automatic),80.6,2656.5,32.9590570719603
9371-BITHB,0,Female,0,1,1,52,1,0,No,No,No,0,0,0,0,Two year,0,Mailed check,19.85,1070.5,53.92947103274559
9371-CLMGW,0,Female,0,0,0,6,1,0,Fiber optic,No,No,0,0,1,1,Month-to-month,0,Electronic check,89.3,577.6,6.468085106382979
9372-TXXPS,0,Female,0,1,0,60,1,0,DSL,Yes,Yes,0,1,0,0,Two year,0,Bank transfer (automatic),59.85,3483.45,58.20300751879699
9373-WSLOY,0,Male,1,1,0,33,0,0,DSL,No,Yes,1,1,1,0,Month-to-month,1,Electronic check,50.0,1750.85,35.016999999999996
9374-YOLBJ,0,Female,0,1,1,1,1,0,No,No,No,0,0,0,0,Month-to-month,0,Electronic check,19.25,19.25,1.0
9375-MHRRS,0,Male,0,0,0,6,1,0,DSL,No,No,0,1,0,0,Month-to-month,0,Mailed check,50.05,288.35,5.761238761238762
9378-FXTIZ,1,Female,0,1,0,54,1,1,DSL,No,No,0,0,1,1,One year,1,Credit card (automatic),70.15,3715.65,52.967213114754095
9381-NDKME,1,Female,1,1,0,24,0,0,DSL,No,No,1,0,0,1,Month-to-month,1,Credit card (automatic),40.65,933.3,22.95940959409594
9385-EHGDO,0,Female,0,1,1,35,1,0,No,No,No,0,0,0,0,Two year,1,Mailed check,19.85,739.35,37.24685138539043
9385-NXKDA,0,Female,0,1,0,72,1,1,DSL,Yes,Yes,1,0,1,1,Two year,1,Credit card (automatic),82.65,5919.35,71.6194797338173
9386-LDCZR,0,Male,0,0,0,43,1,0,Fiber optic,Yes,Yes,1,1,0,0,One year,1,Credit card (automatic),90.65,3882.3,42.82735797021511
9388-ZEYVT,0,Male,0,0,0,43,0,0,DSL,No,No,1,1,0,1,One year,0,Electronic check,44.15,1931.3,43.7440543601359
9389-ACWBI,0,Female,0,1,1,5,1,0,Fiber optic,No,No,0,0,0,0,Month-to-month,0,Credit card (automatic),69.95,320.4,4.580414581844174
9391-DXGGG,0,Female,1,0,0,44,1,0,Fiber optic,No,Yes,1,0,0,1,One year,0,Credit card (automatic),89.15,3990.75,44.764441951766685
9391-EOYLI,1,Male,1,1,0,12,1,0,Fiber optic,No,No,0,0,0,1,Month-to-month,1,Electronic check,80.45,950.2,11.811062771908018
9391-LMANN,0,Male,0,0,1,53,1,0,Fiber optic,Yes,Yes,1,0,0,1,One year,0,Electronic check,95.95,5036.9,52.49504950495049
9391-TTOYH,0,Female,0,0,0,23,1,0,No,No,No,0,0,0,0,Month-to-month,1,Mailed check,19.5,470.2,24.112820512820512
9391-YZEJW,0,Female,0,0,0,62,1,1,Fiber optic,No,No,0,0,1,1,One year,1,Bank transfer (automatic),94.0,5757.2,61.246808510638296
9392-XBGTD,0,Male,0,0,1,27,1,0,No,No,No,0,0,0,0,Two year,0,Mailed check,20.6,581.85,28.24514563106796
9395-RFMFG,0,Male,0,1,1,8,1,0,DSL,No,No,0,0,1,0,Month-to-month,1,Electronic check,54.4,475.1,8.733455882352942
9396-ZSFLL,0,Female,0,0,0,15,1,1,DSL,No,No,0,0,0,0,Month-to-month,0,Mailed check,48.85,631.4,12.925281473899693
9397-TZSHA,0,Female,0,0,0,69,1,1,No,No,No,0,0,0,0,Two year,0,Credit card (automatic),24.6,1678.05,68.21341463414633
9398-MMQTO,0,Male,0,0,0,3,1,0,Fiber optic,No,Yes,0,0,0,0,Month-to-month,0,Credit card (automatic),74.45,221.1,2.9697783747481528
9399-APLBT,1,Female,0,1,1,1,1,0,Fiber optic,No,Yes,0,0,0,0,Month-to-month,1,Electronic check,74.7,74.7,1.0
9402-CXWPL,0,Female,0,0,0,70,1,1,Fiber optic,No,Yes,0,0,1,1,One year,0,Electronic check,98.9,6838.6,69.14661274014156
9402-ORRAH,0,Female,1,0,0,15,1,0,Fiber optic,No,No,0,0,1,1,Month-to-month,1,Electronic check,91.5,1400.3,15.303825136612021
9402-ROUMJ,0,Female,0,1,1,67,1,1,Fiber optic,Yes,No,1,1,0,1,One year,1,Bank transfer (automatic),100.25,6689.0,66.72319201995012
9405-GPBBG,0,Female,0,0,0,64,1,1,Fiber optic,No,Yes,1,1,1,1,Two year,1,Credit card (automatic),110.5,7069.25,63.97511312217195
9408-HRXRK,0,Female,0,1,1,45,1,1,Fiber optic,Yes,Yes,0,0,1,1,Month-to-month,1,Electronic check,105.15,4730.9,44.99191631003328
9408-SSNVZ,1,Female,0,0,0,4,1,0,Fiber optic,No,No,0,0,0,0,Month-to-month,1,Electronic check,70.15,268.35,3.8253741981468283
9411-TPQQV,0,Female,0,0,0,40,0,0,DSL,Yes,No,0,1,1,1,One year,1,Bank transfer (automatic),54.55,2236.2,40.993583868011
9412-ARGBX,1,Female,0,0,1,48,1,0,Fiber optic,No,Yes,1,1,1,0,Two year,1,Mailed check,95.5,4627.85,48.459162303664925
9412-GHEEC,1,Male,0,0,0,40,1,1,Fiber optic,No,No,1,1,1,1,Month-to-month,0,Bank transfer (automatic),104.8,4131.95,39.42700381679389
9415-DPEWS,1,Female,0,0,0,18,1,1,Fiber optic,No,No,0,1,1,0,Month-to-month,1,Electronic check,88.35,1639.3,18.554612337294852
9415-TPKRV,0,Female,0,1,1,8,1,1,DSL,No,Yes,0,0,0,0,Month-to-month,0,Electronic check,55.75,446.8,8.014349775784753
9415-ZNBSX,0,Female,0,1,1,70,1,1,DSL,Yes,Yes,1,1,1,1,Two year,1,Bank transfer (automatic),89.0,6293.2,70.71011235955056
9418-RUKPH,0,Female,0,1,1,38,1,0,No,No,No,0,0,0,0,Two year,1,Mailed check,19.95,756.4,37.91478696741855
9419-IPPBE,0,Female,0,1,1,51,1,1,Fiber optic,No,No,1,0,0,1,One year,1,Electronic check,90.15,4554.85,50.525235718247366
9420-LOJKX,1,Female,0,0,0,15,1,0,Fiber optic,Yes,Yes,0,0,1,1,Month-to-month,1,Credit card (automatic),99.1,1426.4,14.39354187689203
9424-CMPOG,0,Male,0,1,1,9,1,0,No,No,No,0,0,0,0,Two year,0,Mailed check,19.6,197.4,10.071428571428571
9426-SXNHE,0,Female,0,0,0,2,1,0,No,No,No,0,0,0,0,Month-to-month,0,Bank transfer (automatic),18.75,53.15,2.8346666666666667
9430-FRQOC,1,Female,0,0,1,4,1,1,Fiber optic,No,No,1,1,0,0,Month-to-month,1,Mailed check,87.1,341.45,3.920206659012629
9430-NKQLY,0,Male,0,1,1,72,1,1,No,No,No,0,0,0,0,Two year,1,Credit card (automatic),25.1,1790.8,71.34661354581672
9432-RUVSL,0,Female,0,0,0,48,1,0,Fiber optic,Yes,No,1,1,1,1,Two year,1,Credit card (automatic),102.5,4904.25,47.84634146341463
9432-VOFYX,0,Male,0,0,0,17,1,0,Fiber optic,No,No,0,0,0,0,Month-to-month,1,Electronic check,70.8,1207.0,17.04802259887006
9435-JMLSX,0,Male,0,1,0,71,1,0,DSL,Yes,Yes,1,1,1,1,Two year,1,Bank transfer (automatic),86.1,6045.9,70.21951219512195
9436-ZBZCT,1,Male,0,0,0,14,1,1,Fiber optic,No,No,0,1,1,0,Month-to-month,1,Electronic check,89.95,1178.4,13.100611450806005
9441-QHEVC,0,Male,0,0,0,1,1,0,No,No,No,0,0,0,0,Month-to-month,0,Mailed check,19.1,19.1,1.0
9442-JTWDL,0,Female,0,0,0,11,1,0,No,No,No,0,0,0,0,One year,0,Credit card (automatic),20.05,237.7,11.855361596009974
9443-JUBUO,0,Male,0,1,1,72,0,0,DSL,Yes,Yes,1,1,1,1,Two year,1,Credit card (automatic),65.25,4478.85,68.64137931034483
9444-JTXHZ,1,Male,0,1,0,1,1,0,Fiber optic,No,No,1,0,0,0,Month-to-month,0,Electronic check,76.2,76.2,1.0
9445-SZLCH,1,Female,0,1,1,36,1,1,Fiber optic,No,Yes,1,0,1,0,Month-to-month,1,Bank transfer (automatic),97.35,3457.9,35.52028762198254
9445-ZUEQE,0,Male,0,1,1,27,1,1,Fiber optic,No,Yes,0,1,0,0,Month-to-month,1,Credit card (automatic),85.2,2151.6,25.25352112676056
9447-YPTBX,0,Female,0,1,0,50,1,0,No,No,No,0,0,0,0,One year,1,Bank transfer (automatic),19.85,943.1,47.51133501259446
9448-REEVD,1,Male,0,1,0,1,1,0,DSL,No,No,0,0,0,0,Month-to-month,0,Credit card (automatic),44.7,44.7,1.0
9450-TRJUU,0,Male,0,0,0,35,1,1,Fiber optic,No,No,0,0,1,0,Month-to-month,0,Electronic check,83.15,2848.45,34.256764882742026
9451-LPGOO,1,Male,0,0,0,7,1,1,Fiber optic,No,No,0,0,0,1,Month-to-month,1,Electronic check,86.8,620.35,7.146889400921659
9451-WLYRI,0,Female,0,1,0,53,1,0,No,No,No,0,0,0,0,One year,0,Credit card (automatic),19.05,990.45,51.99212598425197
9453-PATOS,0,Female,0,1,0,72,1,0,DSL,Yes,Yes,1,1,1,1,Two year,0,Mailed check,85.1,6155.4,72.33137485311399
9456-ETVCM,0,Male,0,0,0,12,1,1,Fiber optic,No,No,0,0,1,1,Month-to-month,0,Electronic check,94.55,1173.55,12.411951348492861
9462-MJUAW,1,Male,0,0,0,4,1,1,DSL,No,No,0,0,0,0,Month-to-month,0,Mailed check,50.4,206.6,4.099206349206349
9465-RWMXL,1,Male,0,1,0,32,1,1,Fiber optic,No,No,1,0,0,0,Month-to-month,1,Electronic check,78.9,2447.95,31.025982256020274
9467-ROOLM,0,Female,0,0,0,25,1,0,No,No,No,0,0,0,0,Month-to-month,0,Mailed check,19.05,461.3,24.21522309711286
9469-WEJBT,0,Male,0,1,0,37,1,0,Fiber optic,No,No,1,1,0,1,Month-to-month,1,Electronic check,90.35,3419.3,37.84504703929165
9470-RTWDV,0,Male,0,1,1,26,1,1,DSL,No,No,1,1,1,1,One year,1,Credit card (automatic),82.0,2083.1,25.403658536585365
9470-XCCEM,0,Male,0,1,1,35,1,1,Fiber optic,No,Yes,0,0,1,0,Month-to-month,1,Bank transfer (automatic),89.65,3161.6,35.26603457891801
9470-YFUYI,0,Male,1,1,0,71,1,0,DSL,Yes,Yes,0,1,1,0,One year,1,Bank transfer (automatic),71.0,5012.1,70.59295774647887
9473-CBZOP,0,Female,0,0,0,28,1,1,DSL,Yes,No,1,0,0,0,One year,0,Mailed check,59.0,1654.45,28.041525423728814
9474-PHLYD,1,Female,0,0,0,15,1,0,DSL,No,No,1,0,0,1,Month-to-month,1,Electronic check,59.45,892.65,15.015138772077375
9475-NNDGC,0,Male,0,1,0,71,1,1,Fiber optic,No,Yes,1,1,1,1,One year,1,Bank transfer (automatic),113.15,7953.25,70.28943879805567
9477-LGWQI,0,Male,0,1,1,70,1,0,DSL,Yes,Yes,1,0,1,1,Two year,1,Credit card (automatic),80.15,5600.15,69.87086712414222
9477-UIFFV,0,Male,0,0,0,1,1,0,No,No,No,0,0,0,0,Month-to-month,0,Mailed check,20.3,20.3,1.0
9479-HYNYL,0,Female,0,1,0,71,1,0,DSL,No,Yes,1,1,1,1,Two year,1,Credit card (automatic),80.7,5705.05,70.69454770755885
